agent_id,trip_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
315,0,15,7,15,7,438.95,530.80,91.85,1,1,2,1.00,1,0,122.47,
316,0,15,7,15,7,439.01,530.90,91.89,1,1,2,1.00,1,0,122.47,
317,0,15,7,15,7,439.07,520.90,81.83,1,1,2,1.00,1,0,109.11,
318,0,15,7,15,7,439.13,521.00,81.87,1,1,2,1.00,1,0,109.11,
319,0,15,7,15,7,439.19,531.10,91.91,1,1,2,1.00,1,0,122.47,
320,0,15,7,15,7,439.25,521.10,81.85,1,1,2,1.00,2,0,109.11,
321,0,15,7,15,7,439.31,521.20,81.89,1,1,2,1.00,2,0,109.11,
322,0,15,7,15,7,439.37,531.30,91.93,1,1,2,1.00,1,0,122.47,
323,0,15,7,15,7,439.43,531.30,91.87,1,1,2,1.00,1,0,122.47,
324,0,15,7,15,7,439.49,521.40,81.91,1,1,2,1.00,1,0,109.11,
325,0,15,7,15,7,439.55,521.40,81.85,1,1,2,1.00,1,0,109.11,
326,0,15,7,15,7,439.61,531.50,91.89,1,1,2,1.00,1,0,122.47,
327,0,15,7,15,7,439.67,521.50,81.83,1,1,2,1.00,1,0,109.11,
328,0,15,7,15,7,439.73,521.60,81.87,1,1,2,1.00,1,0,109.11,
329,0,15,7,15,7,439.79,531.70,91.91,1,1,2,1.00,2,0,122.47,
330,0,15,7,15,7,439.85,531.90,92.05,1,1,2,1.00,1,0,122.47,
331,0,15,7,15,7,439.91,521.80,81.89,1,1,2,1.00,1,0,109.11,
332,0,15,7,15,7,439.97,531.90,91.93,1,1,2,1.00,1,0,122.47,
333,0,15,7,15,7,440.03,531.90,91.87,1,1,2,1.00,2,0,122.47,
334,0,15,7,15,7,440.09,522.00,81.91,1,1,2,1.00,1,0,109.11,
335,0,15,7,15,7,440.15,522.00,81.85,1,1,2,1.00,1,0,109.11,
336,0,15,7,15,7,440.21,532.10,91.89,1,1,2,1.00,1,0,122.47,
337,0,15,7,15,7,440.27,532.20,91.93,1,1,2,1.00,1,0,122.47,
338,0,15,7,15,7,440.33,522.20,81.87,1,1,2,1.00,1,0,109.11,
339,0,15,7,15,7,440.39,532.30,91.91,1,1,2,1.00,1,0,122.47,
340,0,15,7,15,7,440.45,532.50,92.05,1,1,2,1.00,2,0,122.47,
341,0,15,7,15,7,440.51,522.40,81.89,1,1,2,1.00,1,0,109.11,
342,0,15,7,15,7,440.57,522.40,81.83,1,1,2,1.00,1,0,109.11,
343,0,15,7,15,7,440.63,532.50,91.87,1,1,2,1.00,1,0,122.47,
344,0,15,7,15,7,440.69,522.60,81.91,1,1,2,1.00,1,0,109.11,
345,0,15,7,15,7,440.75,522.60,81.85,1,1,2,1.00,1,0,109.11,
346,0,15,7,15,7,440.81,532.70,91.89,1,1,2,1.00,1,0,122.47,
347,0,15,7,15,7,440.87,532.90,92.03,1,1,2,1.00,1,0,122.47,
348,0,15,7,15,7,440.93,522.80,81.87,1,1,2,1.00,2,0,109.11,
349,0,15,7,15,7,440.99,522.90,81.91,1,1,2,1.00,1,0,109.11,
350,0,15,7,15,7,441.05,532.90,91.85,1,1,2,1.00,1,0,122.47,
351,0,15,7,15,7,441.11,523.00,81.89,1,1,2,1.00,1,0,109.11,
352,0,15,7,15,7,441.17,523.00,81.83,1,1,2,1.00,1,0,109.11,
353,0,15,7,15,7,441.23,533.10,91.87,1,1,2,1.00,1,0,122.47,
354,0,15,7,15,7,441.29,533.20,91.91,1,1,2,1.00,2,0,122.47,
355,0,15,7,15,7,441.35,523.20,81.85,1,1,2,1.00,1,0,109.11,
356,0,15,7,15,7,441.41,533.30,91.89,1,1,2,1.00,2,0,122.47,
357,0,15,7,15,7,441.47,533.40,91.93,1,1,2,1.00,1,0,122.47,
358,0,15,7,15,7,441.53,523.40,81.87,1,1,2,1.00,1,0,109.11,
359,0,15,7,15,7,441.59,523.50,81.91,1,1,2,1.00,1,0,109.11,
360,0,15,7,15,7,441.65,533.50,91.85,1,1,2,1.00,1,0,122.47,
361,0,15,7,15,7,441.71,533.60,91.89,1,1,2,1.00,2,0,122.47,
362,0,15,7,15,7,441.77,523.60,81.83,1,1,2,1.00,1,0,109.11,
363,0,15,7,15,7,441.83,533.70,91.87,1,1,2,1.00,1,0,122.47,
364,0,15,7,15,7,441.89,533.80,91.91,1,1,2,1.00,1,0,122.47,
365,0,15,7,15,7,441.95,523.80,81.85,1,1,2,1.00,1,0,109.11,
366,0,15,7,15,7,442.01,523.90,81.89,1,1,2,1.00,1,0,109.11,
367,0,15,7,15,7,442.07,534.00,91.93,1,1,2,1.00,1,0,122.47,
368,0,15,7,15,7,442.13,524.00,81.87,1,1,2,1.00,2,0,109.11,
369,0,15,7,15,7,442.19,524.10,81.91,1,1,2,1.00,1,0,109.11,
370,0,15,7,15,7,442.25,534.10,91.85,1,1,2,1.00,1,0,122.47,
371,0,15,7,15,7,442.31,534.20,91.89,1,1,2,1.00,1,0,122.47,
372,0,15,7,15,7,442.37,524.20,81.83,1,1,2,1.00,2,0,109.11,
373,0,15,7,15,7,442.43,524.30,81.87,1,1,2,1.00,1,0,109.11,
374,0,15,7,15,7,442.49,534.40,91.91,1,1,2,1.00,1,0,122.47,
375,0,15,7,15,7,442.55,524.40,81.85,1,1,2,1.00,1,0,109.11,
376,0,15,7,15,7,442.61,524.50,81.89,1,1,2,1.00,1,0,109.11,
377,0,15,7,15,7,442.67,534.60,91.93,1,1,2,1.00,1,0,122.47,
378,0,15,7,15,7,442.73,534.60,91.87,1,1,2,1.00,1,0,122.47,
379,0,15,7,15,7,442.79,524.70,81.91,1,1,2,1.00,1,0,109.11,
380,0,15,7,15,7,442.85,534.70,91.85,1,1,2,1.00,1,0,122.47,
381,0,15,7,15,7,442.91,534.80,91.89,1,1,2,1.00,1,0,122.47,
382,0,15,7,15,7,442.97,524.80,81.83,1,1,2,1.00,1,0,109.11,
383,0,15,7,15,7,443.03,524.90,81.87,1,1,2,1.00,1,0,109.11,
384,0,15,7,15,7,443.09,535.00,91.91,1,1,2,1.00,1,0,122.47,
385,0,15,7,15,7,443.15,525.00,81.85,1,1,2,1.00,1,0,109.11,
386,0,15,7,15,7,443.21,525.10,81.89,1,1,2,1.00,2,0,109.11,
387,0,15,7,15,7,443.27,535.20,91.93,1,1,2,1.00,1,0,122.47,
388,0,15,7,15,7,443.33,535.20,91.87,1,1,2,1.00,1,0,122.47,
389,0,15,7,15,7,443.39,525.30,81.91,1,1,2,1.00,1,0,109.11,
390,0,15,7,15,7,443.45,525.30,81.85,1,1,2,1.00,1,0,109.11,
391,0,15,7,15,7,443.51,535.40,91.89,1,1,2,1.00,1,0,122.47,
392,0,15,7,15,7,443.57,525.40,81.83,1,1,2,1.00,1,0,109.11,
393,0,15,7,15,7,443.63,525.50,81.87,1,1,2,1.00,1,0,109.11,
394,0,15,7,15,7,443.69,535.60,91.91,1,1,2,1.00,1,0,122.47,
395,0,15,7,15,7,443.75,535.80,92.05,1,1,2,1.00,1,0,122.47,
396,0,15,7,15,7,443.81,525.70,81.89,1,1,2,1.00,1,0,109.11,
397,0,15,7,15,7,443.87,535.80,91.93,1,1,2,1.00,1,0,122.47,
398,0,15,7,15,7,443.93,535.80,91.87,1,1,2,1.00,1,0,122.47,
399,0,15,7,15,7,443.99,525.90,81.91,1,1,2,1.00,1,0,109.11,
400,0,15,7,15,7,444.05,525.90,81.85,1,1,2,1.00,1,0,109.11,
401,0,15,7,15,7,444.11,536.00,91.89,1,1,2,1.00,1,0,122.47,
402,0,15,7,15,7,444.17,536.20,92.03,1,1,2,1.00,1,0,122.47,
403,0,15,7,15,7,444.23,526.10,81.87,1,1,2,1.00,1,0,109.11,
404,0,15,7,15,7,444.29,536.20,91.91,1,1,2,1.00,1,0,122.47,
405,0,15,7,15,7,444.35,536.20,91.85,1,1,2,1.00,1,0,122.47,
406,0,15,7,15,7,444.41,526.30,81.89,1,1,2,1.00,2,0,109.11,
407,0,15,7,15,7,444.47,526.30,81.83,1,1,2,1.00,1,0,109.11,
408,0,15,7,15,7,444.53,536.40,91.87,1,1,2,1.00,1,0,122.47,
409,0,15,7,15,7,444.59,526.50,81.91,1,1,2,1.00,1,0,109.11,
410,0,15,7,15,7,444.65,526.50,81.85,1,1,2,1.00,1,0,109.11,
411,0,15,7,15,7,444.71,536.60,91.89,1,1,2,1.00,2,0,122.47,
412,0,15,7,15,7,444.77,536.70,91.93,1,1,2,1.00,1,0,122.47,
413,0,15,7,15,7,444.83,526.70,81.87,1,1,2,1.00,1,0,109.11,
414,0,15,7,15,7,444.89,526.80,81.91,1,1,2,1.00,1,0,109.11,
415,0,15,7,15,7,444.95,536.80,91.85,1,1,2,1.00,1,0,122.47,
416,0,15,7,15,7,445.01,526.90,81.89,1,1,2,1.00,1,0,109.11,
417,0,15,7,15,7,445.07,526.90,81.83,1,1,2,1.00,1,0,109.11,
418,0,15,7,15,7,445.13,537.00,91.87,1,1,2,1.00,1,0,122.47,
419,0,15,7,15,7,445.19,537.10,91.91,1,1,2,1.00,1,0,122.47,
420,0,15,7,15,7,445.25,527.10,81.85,1,1,2,1.00,1,0,109.11,
421,0,15,7,15,7,445.31,537.20,91.89,1,1,2,1.00,1,0,122.47,
422,0,15,7,15,7,445.37,537.30,91.93,1,1,2,1.00,1,0,122.47,
423,0,15,7,15,7,445.43,527.30,81.87,1,1,2,1.00,1,0,109.11,
424,0,15,7,15,7,445.49,527.40,81.91,1,1,2,1.00,1,0,109.11,
425,0,15,7,15,7,445.55,537.40,91.85,1,1,2,1.00,1,0,122.47,
426,0,15,7,15,7,445.61,537.50,91.89,1,1,2,1.00,2,0,122.47,
427,0,15,7,15,7,445.67,527.50,81.83,1,1,2,1.00,1,0,109.11,
428,0,15,7,15,7,445.73,537.60,91.87,1,1,2,1.00,1,0,122.47,
429,0,15,7,15,7,445.79,537.70,91.91,1,1,2,1.00,1,0,122.47,
430,0,15,7,15,7,445.85,527.70,81.85,1,1,2,1.00,1,0,109.11,
431,0,15,7,15,7,445.91,527.80,81.89,1,1,2,1.00,1,0,109.11,
432,0,15,7,15,7,445.97,537.90,91.93,1,1,2,1.00,1,0,122.47,
433,0,15,7,15,7,446.03,527.90,81.87,1,1,2,1.00,1,0,109.11,
434,0,15,7,15,7,446.09,528.00,81.91,1,1,2,1.00,1,0,109.11,
435,0,15,7,15,7,446.15,538.00,91.85,1,1,2,1.00,1,0,122.47,
436,0,15,7,15,7,446.21,538.10,91.89,1,1,2,1.00,1,0,122.47,
437,0,15,7,15,7,446.27,528.10,81.83,1,1,2,1.00,1,0,109.11,
438,0,15,7,15,7,446.33,528.20,81.87,1,1,2,1.00,1,0,109.11,
439,0,15,7,15,7,446.39,538.30,91.91,1,1,2,1.00,1,0,122.47,
440,0,15,7,15,7,446.45,528.30,81.85,1,1,2,1.00,1,0,109.11,
441,0,15,7,15,7,446.51,528.40,81.89,1,1,2,1.00,1,0,109.11,
442,0,15,7,15,7,446.57,538.40,91.83,1,1,2,1.00,2,0,122.47,
443,0,15,7,15,7,446.63,538.50,91.87,1,1,2,1.00,1,0,122.47,
444,0,15,7,15,7,446.69,528.60,81.91,1,1,2,1.00,1,0,109.11,
445,0,15,7,15,7,446.75,538.60,91.85,1,1,2,1.00,1,0,122.47,
446,0,15,7,15,7,446.81,538.70,91.89,1,1,2,1.00,1,0,122.47,
447,0,15,7,15,7,446.87,528.70,81.83,1,1,2,1.00,1,0,109.11,
448,0,15,7,15,7,446.93,528.80,81.87,1,1,2,1.00,2,0,109.11,
449,0,15,7,15,7,446.99,538.90,91.91,1,1,2,1.00,1,0,122.47,
450,0,15,7,15,7,447.05,539.10,92.05,1,1,2,1.00,1,0,122.47,
451,0,15,7,15,7,447.11,529.00,81.89,1,1,2,1.00,1,0,109.11,
452,0,15,7,15,7,447.17,539.10,91.93,1,1,2,1.00,1,0,122.47,
453,0,15,7,15,7,447.23,539.10,91.87,1,1,2,1.00,1,0,122.47,
454,0,15,7,15,7,447.29,529.20,81.91,1,1,2,1.00,1,0,109.11,
455,0,15,7,15,7,447.35,529.20,81.85,1,1,2,1.00,1,0,109.11,
456,0,15,7,15,7,447.41,539.30,91.89,1,1,2,1.00,1,0,122.47,
457,0,15,7,15,7,447.47,529.30,81.83,1,1,2,1.00,1,0,109.11,
458,0,15,7,15,7,447.53,529.40,81.87,1,1,2,1.00,2,0,109.11,
459,0,15,7,15,7,447.59,539.50,91.91,1,1,2,1.00,1,0,122.47,
460,0,15,7,15,7,447.65,539.70,92.05,1,1,2,1.00,2,0,122.47,
461,0,15,7,15,7,447.71,529.60,81.89,1,1,2,1.00,1,0,109.11,
462,0,15,7,15,7,447.77,539.70,91.93,1,1,2,1.00,2,0,122.47,
463,0,15,7,15,7,447.83,539.70,91.87,1,1,2,1.00,1,0,122.47,
464,0,15,7,15,7,447.89,529.80,81.91,1,1,2,1.00,1,0,109.11,
465,0,15,7,15,7,447.95,529.80,81.85,1,1,2,1.00,1,0,109.11,
466,0,15,7,15,7,448.01,539.90,91.89,1,1,2,1.00,1,0,122.47,
467,0,15,7,15,7,448.07,540.10,92.03,1,1,2,1.00,1,0,122.47,
468,0,15,7,15,7,448.13,530.00,81.87,1,1,2,1.00,1,0,109.11,
469,0,15,7,15,7,448.19,540.10,91.91,1,1,2,1.00,1,0,122.47,
470,0,15,7,15,7,448.25,540.10,91.85,1,1,2,1.00,1,0,122.47,
471,0,15,7,15,7,448.31,530.20,81.89,1,1,2,1.00,2,0,109.11,
472,0,15,7,15,7,448.37,530.20,81.83,1,1,2,1.00,1,0,109.11,
473,0,15,7,15,7,448.43,540.30,91.87,1,1,2,1.00,1,0,122.47,
474,0,15,7,15,7,448.49,530.40,81.91,1,1,2,1.00,1,0,109.11,
475,0,15,7,15,7,448.55,530.40,81.85,1,1,2,1.00,2,0,109.11,
476,0,15,7,15,7,448.61,540.50,91.89,1,1,2,1.00,2,0,122.47,
477,0,15,7,15,7,448.67,540.50,91.83,1,1,2,1.00,1,0,122.47,
478,0,15,7,15,7,448.73,530.60,81.87,1,1,2,1.00,1,0,109.11,
479,0,15,7,15,7,448.79,530.70,81.91,1,1,2,1.00,2,0,109.11,
480,0,15,7,15,7,448.85,540.70,91.85,1,1,2,1.00,2,0,122.47,
481,0,15,7,15,7,448.91,530.80,81.89,1,1,2,1.00,1,0,109.11,
482,0,15,7,15,7,448.97,530.80,81.83,1,1,2,1.00,1,0,109.11,
483,0,15,7,15,7,449.03,540.90,91.87,1,1,2,1.00,1,0,122.47,
484,0,15,7,15,7,449.09,541.00,91.91,1,1,2,1.00,1,0,122.47,
485,0,15,7,15,7,449.15,531.00,81.85,1,1,2,1.00,1,0,109.11,
486,0,15,7,15,7,449.21,541.10,91.89,1,1,2,1.00,1,0,122.47,
487,0,15,7,15,7,449.27,541.10,91.83,1,1,2,1.00,1,0,122.47,
488,0,15,7,15,7,449.33,531.20,81.87,1,1,2,1.00,1,0,109.11,
489,0,15,7,15,7,449.39,531.30,81.91,1,1,2,1.00,1,0,109.11,
490,0,15,7,15,7,449.45,541.30,91.85,1,1,2,1.00,1,0,122.47,
491,0,15,7,15,7,449.51,541.40,91.89,1,1,2,1.00,1,0,122.47,
492,0,15,7,15,7,449.57,531.40,81.83,1,1,2,1.00,2,0,109.11,
493,0,15,7,15,7,449.63,541.50,91.87,1,1,2,1.00,1,0,122.47,
494,0,15,7,15,7,449.69,541.60,91.91,1,1,2,1.00,1,0,122.47,
495,0,15,7,15,7,449.75,531.60,81.85,1,1,2,1.00,1,0,109.11,
496,0,15,7,15,7,449.81,531.70,81.89,1,1,2,1.00,1,0,109.11,
497,0,15,7,15,7,449.87,541.70,91.83,1,1,2,1.00,1,0,122.47,
498,0,15,7,15,7,449.93,531.80,81.87,1,1,2,1.00,1,0,109.11,
499,0,15,7,15,7,449.99,531.90,81.92,1,1,2,1.00,1,0,109.11,
500,0,15,7,15,7,450.04,531.90,81.86,1,1,2,1.00,1,0,109.11,
501,0,15,7,15,7,450.10,532.00,81.90,1,1,2,1.00,1,0,109.11,
502,0,15,7,15,7,450.16,532.00,81.84,1,1,2,1.00,2,0,109.11,
503,0,15,7,15,7,450.22,532.10,81.88,1,1,2,1.00,1,0,109.11,
504,0,15,7,15,7,450.28,532.20,81.92,1,1,2,1.00,1,0,109.11,
505,0,15,7,15,7,450.34,532.20,81.86,1,1,2,1.00,1,0,109.11,
506,0,15,7,15,7,450.40,532.30,81.90,1,1,2,1.00,2,0,109.11,
507,0,15,7,15,7,450.46,532.30,81.84,1,1,2,1.00,1,0,109.11,
508,0,15,7,15,7,450.52,532.40,81.88,1,1,2,1.00,2,0,109.11,
509,0,15,7,15,7,450.58,532.50,81.92,1,1,2,1.00,1,0,109.11,
510,0,15,7,15,7,450.64,532.50,81.86,1,1,2,1.00,2,0,109.11,
511,0,15,7,15,7,450.70,532.60,81.90,1,1,2,1.00,1,0,109.11,
512,0,15,7,15,7,450.76,532.60,81.84,1,1,2,1.00,1,0,109.11,
513,0,15,7,15,7,450.82,532.70,81.88,1,1,2,1.00,2,0,109.11,
514,0,15,7,15,7,450.88,532.80,81.92,1,1,2,1.00,2,0,109.11,
515,0,15,7,15,7,450.94,532.80,81.86,1,1,2,1.00,1,0,109.11,
516,0,15,7,15,7,451.00,532.90,81.90,1,1,2,1.00,1,0,109.11,
517,0,15,7,15,7,451.06,542.90,91.84,1,1,2,1.00,1,0,122.47,
518,0,15,7,15,7,451.12,543.00,91.88,1,1,2,1.00,1,0,122.47,
519,0,15,7,15,7,451.18,533.00,81.82,1,1,2,1.00,1,0,109.11,
520,0,15,7,15,7,451.24,533.10,81.86,1,1,2,1.00,1,0,109.11,
521,0,15,7,15,7,451.30,543.20,91.90,1,1,2,1.00,1,0,122.47,
522,0,15,7,15,7,451.36,533.20,81.84,1,1,2,1.00,2,0,109.11,
523,0,15,7,15,7,451.42,533.30,81.88,1,1,2,1.00,2,0,109.11,
524,0,15,7,15,7,451.48,543.40,91.92,1,1,2,1.00,2,0,122.47,
525,0,15,7,15,7,451.54,543.60,92.06,1,1,2,1.00,2,0,122.47,
526,0,15,7,15,7,451.60,533.50,81.90,1,1,2,1.00,1,0,109.11,
527,0,15,7,15,7,451.66,533.50,81.84,1,1,2,1.00,1,0,109.11,
528,0,15,7,15,7,451.72,543.60,91.88,1,1,2,1.00,1,0,122.47,
529,0,15,7,15,7,451.78,533.60,81.82,1,1,2,1.00,1,0,109.11,
530,0,15,7,15,7,451.84,533.70,81.86,1,1,2,1.00,1,0,109.11,
531,0,15,7,15,7,451.90,543.80,91.90,1,1,2,1.00,1,0,122.47,
532,0,15,7,15,7,451.96,544.00,92.04,1,1,2,1.00,1,0,122.47,
533,0,15,7,15,7,452.02,533.90,81.88,1,1,2,1.00,1,0,109.11,
534,0,15,7,15,7,452.08,544.00,91.92,1,1,2,1.00,1,0,122.47,
535,0,15,7,15,7,452.14,544.00,91.86,1,1,2,1.00,1,0,122.47,
536,0,15,7,15,7,452.20,534.10,81.90,1,1,2,1.00,2,0,109.11,
537,0,15,7,15,7,452.26,534.10,81.84,1,1,2,1.00,1,0,109.11,
538,0,15,7,15,7,452.32,544.20,91.88,1,1,2,1.00,1,0,122.47,
539,0,15,7,15,7,452.38,534.20,81.82,1,1,2,1.00,1,0,109.11,
540,0,15,7,15,7,452.44,534.30,81.86,1,1,2,1.00,1,0,109.11,
541,0,15,7,15,7,452.50,544.40,91.90,1,1,2,1.00,1,0,122.47,
542,0,15,7,15,7,452.56,544.40,91.84,1,1,2,1.00,2,0,122.47,
543,0,15,7,15,7,452.62,534.50,81.88,1,1,2,1.00,1,0,109.11,
544,0,15,7,15,7,452.68,534.50,81.82,1,1,2,1.00,1,0,109.11,
545,0,15,7,15,7,452.74,544.60,91.86,1,1,2,1.00,1,0,122.47,
546,0,15,7,15,7,452.80,534.70,81.90,1,1,2,1.00,2,0,109.11,
547,0,15,7,15,7,452.86,534.70,81.84,1,1,2,1.00,1,0,109.11,
548,0,15,7,15,7,452.92,544.80,91.88,1,1,2,1.00,1,0,122.47,
549,0,15,7,15,7,452.98,544.90,91.92,1,1,2,1.00,1,0,122.47,
550,0,15,7,15,7,453.04,534.90,81.86,1,1,2,1.00,1,0,109.11,
551,0,15,7,15,7,453.10,545.00,91.90,1,1,2,1.00,1,0,122.47,
552,0,15,7,15,7,453.16,545.00,91.84,1,1,2,1.00,2,0,122.47,
553,0,15,7,15,7,453.22,535.10,81.88,1,1,2,1.00,1,0,109.11,
554,0,15,7,15,7,453.28,535.10,81.82,1,1,2,1.00,1,0,109.11,
555,0,15,7,15,7,453.34,545.20,91.86,1,1,2,1.00,2,0,122.47,
556,0,15,7,15,7,453.40,545.30,91.90,1,1,2,1.00,1,0,122.47,
557,0,15,7,15,7,453.46,535.30,81.84,1,1,2,1.00,1,0,109.11,
558,0,15,7,15,7,453.52,545.40,91.88,1,1,2,1.00,1,0,122.47,
559,0,15,7,15,7,453.58,545.50,91.92,1,1,2,1.00,1,0,122.47,
560,0,15,7,15,7,453.64,535.50,81.86,1,1,2,1.00,1,0,109.11,
561,0,15,7,15,7,453.70,535.60,81.90,1,1,2,1.00,1,0,109.11,
562,0,15,7,15,7,453.76,545.60,91.84,1,1,2,1.00,1,0,122.47,
563,0,15,7,15,7,453.82,535.70,81.88,1,1,2,1.00,1,0,109.11,
564,0,15,7,15,7,453.88,535.80,81.92,1,1,2,1.00,1,0,109.11,
565,0,15,7,15,7,453.94,545.80,91.86,1,1,2,1.00,1,0,122.47,
566,0,15,7,15,7,454.00,545.90,91.90,1,1,2,1.00,1,0,122.47,
567,0,15,7,15,7,454.06,535.90,81.84,1,1,2,1.00,2,0,109.11,
568,0,15,7,15,7,454.12,536.00,81.88,1,1,2,1.00,1,0,109.11,
569,0,15,7,15,7,454.18,546.10,91.92,1,1,2,1.00,1,0,122.47,
570,0,15,7,15,7,454.24,536.10,81.86,1,1,2,1.00,2,0,109.11,
571,0,15,7,15,7,454.30,536.20,81.90,1,1,2,1.00,1,0,109.11,
572,0,15,7,15,7,454.36,546.20,91.84,1,1,2,1.00,1,0,122.47,
573,0,15,7,15,7,454.42,546.30,91.88,1,1,2,1.00,2,0,122.47,
574,0,15,7,15,7,454.48,536.40,81.92,1,1,2,1.00,1,0,109.11,
575,0,15,7,15,7,454.54,546.40,91.86,1,1,2,1.00,1,0,122.47,
576,0,15,7,15,7,454.60,546.50,91.90,1,1,2,1.00,1,0,122.47,
577,0,15,7,15,7,454.66,536.50,81.84,1,1,2,1.00,1,0,109.11,
578,0,15,7,15,7,454.72,536.60,81.88,1,1,2,1.00,1,0,109.11,
579,0,15,7,15,7,454.78,546.70,91.92,1,1,2,1.00,2,0,122.47,
580,0,15,7,15,7,454.84,546.90,92.06,1,1,2,1.00,2,0,122.47,
581,0,15,7,15,7,454.90,536.80,81.90,1,1,2,1.00,1,0,109.11,
582,0,15,7,15,7,454.96,547.00,92.04,1,1,2,1.00,1,0,122.47,
583,0,15,7,15,7,455.02,547.00,91.98,1,1,2,1.00,1,0,122.47,
584,0,15,7,15,7,455.08,536.90,81.82,1,1,2,1.00,1,0,109.11,
585,0,15,7,15,7,455.14,537.00,81.86,1,1,2,1.00,1,0,109.11,
586,0,15,7,15,7,455.20,547.10,91.90,1,1,2,1.00,1,0,122.47,
587,0,15,7,15,7,455.26,537.10,81.84,1,1,2,1.00,1,0,109.11,
588,0,15,7,15,7,455.32,537.20,81.88,1,1,2,1.00,1,0,109.11,
589,0,15,7,15,7,455.38,547.30,91.92,1,1,2,1.00,1,0,122.47,
590,0,15,7,15,7,455.44,547.40,91.96,1,1,2,1.00,1,0,122.47,
591,0,15,7,15,7,455.50,537.40,81.90,1,1,2,1.00,1,0,109.11,
592,0,15,7,15,7,455.56,537.40,81.84,1,1,2,1.00,1,0,109.11,
593,0,15,7,15,7,455.62,547.50,91.88,1,1,2,1.00,1,0,122.47,
594,0,15,7,15,7,455.68,537.50,81.82,1,1,2,1.00,1,0,109.11,
595,0,15,7,15,7,455.74,537.60,81.86,1,1,2,1.00,1,0,109.11,
596,0,15,7,15,7,455.80,547.70,91.90,1,1,2,1.00,2,0,122.47,
597,0,15,7,15,7,455.86,547.90,92.04,1,1,2,1.00,2,0,122.47,
598,0,15,7,15,7,455.92,537.80,81.88,1,1,2,1.00,2,0,109.11,
599,0,15,7,15,7,455.98,547.90,91.92,1,1,2,1.00,1,0,122.47,
600,0,15,7,15,7,456.04,547.90,91.86,1,1,2,1.00,1,0,122.47,
601,0,15,7,15,7,456.10,538.00,81.90,1,1,2,1.00,1,0,109.11,
602,0,15,7,15,7,456.16,538.00,81.84,1,1,2,1.00,1,0,109.11,
603,0,15,7,15,7,456.22,548.10,91.88,1,1,2,1.00,1,0,122.47,
604,0,15,7,15,7,456.28,548.20,91.92,1,1,2,1.00,1,0,122.47,
605,0,15,7,15,7,456.34,538.20,81.86,1,1,2,1.00,1,0,109.11,
606,0,15,7,15,7,456.40,548.30,91.90,1,1,2,1.00,1,0,122.47,
607,0,15,7,15,7,456.46,548.40,91.94,1,1,2,1.00,2,0,122.47,
608,0,15,7,15,7,456.52,538.40,81.88,1,1,2,1.00,1,0,109.11,
609,0,15,7,15,7,456.58,538.40,81.82,1,1,2,1.00,1,0,109.11,
610,0,15,7,15,7,456.64,548.50,91.86,1,1,2,1.00,2,0,122.47,
611,0,15,7,15,7,456.70,538.60,81.90,1,1,2,1.00,1,0,109.11,
612,0,15,7,15,7,456.76,538.60,81.84,1,1,2,1.00,1,0,109.11,
613,0,15,7,15,7,456.82,548.70,91.88,1,1,2,1.00,2,0,122.47,
614,0,15,7,15,7,456.88,548.80,91.92,1,1,2,1.00,1,0,122.47,
615,0,15,7,15,7,456.94,538.80,81.86,1,1,2,1.00,1,0,109.11,
616,0,15,7,15,7,457.00,548.90,91.90,1,1,2,1.00,1,0,122.47,
617,0,15,7,15,7,457.06,548.90,91.84,1,1,2,1.00,1,0,122.47,
618,0,15,7,15,7,457.12,539.00,81.88,1,1,2,1.00,1,0,109.11,
619,0,15,7,15,7,457.18,539.10,81.92,1,1,2,1.00,1,0,109.11,
620,0,15,7,15,7,457.24,549.10,91.86,1,1,2,1.00,2,0,122.47,
621,0,15,7,15,7,457.30,549.20,91.90,1,1,2,1.00,1,0,122.47,
622,0,15,7,15,7,457.36,539.20,81.84,1,1,2,1.00,1,0,109.11,
623,0,15,7,15,7,457.42,549.30,91.88,1,1,2,1.00,1,0,122.47,
624,0,15,7,15,7,457.48,549.40,91.92,1,1,2,1.00,1,0,122.47,
625,0,15,7,15,7,457.54,539.40,81.86,1,1,2,1.00,1,0,109.11,
626,0,15,7,15,7,457.60,539.50,81.90,1,1,2,1.00,1,0,109.11,
627,0,15,7,15,7,457.66,549.50,91.84,1,1,2,1.00,2,0,122.47,
628,0,15,7,15,7,457.72,539.60,81.88,1,1,2,1.00,1,0,109.11,
629,0,15,7,15,7,457.78,539.70,81.92,1,1,2,1.00,1,0,109.11,
630,0,15,7,15,7,457.84,549.70,91.86,1,1,2,1.00,1,0,122.47,
631,0,15,7,15,7,457.90,549.80,91.90,1,1,2,1.00,1,0,122.47,
632,0,15,7,15,7,457.96,539.80,81.84,1,1,2,1.00,1,0,109.11,
633,0,15,7,15,7,458.02,539.90,81.88,1,1,2,1.00,1,0,109.11,
634,0,15,7,15,7,458.08,550.00,91.92,1,1,2,1.00,1,0,122.47,
635,0,15,7,15,7,458.14,540.00,81.86,1,1,2,1.00,1,0,109.11,
636,0,15,7,15,7,458.20,540.10,81.90,1,1,2,1.00,1,0,109.11,
637,0,15,7,15,7,458.26,550.10,91.84,1,1,2,1.00,1,0,122.47,
